id	name	english name	main category	iLvl	groups
2655456656	图纸：基赫纳斯	Plan: Gehennas	plans	61	plans,plans_legendary
2172569411	图纸：七宗罪	Plan: Seven Sins	plans	61	plans,plans_legendary
769833297	图纸：博恩的蔑视	Plan: Born's Defiance	plans	23	plans,plans_legendary
769833298	图纸：凯恩的命运	Plan: Cain's Fate	plans	25	plans,plans_legendary
179824936	图纸：克里森船长的华服	Plan: Captain Crimson's Finery	plans	32	plans,plans_legendary
3771978922	图纸：奥吉德的胜利	Plan: Aughild's Victory	plans	43	plans,plans_legendary
1846613104	图纸：艾席拉的制服	Plan: Asheara's Uniform	plans	53	plans,plans_legendary
1023052626	图纸：守护者的应变	Plan: Guardian's Contingency	plans	56	plans,plans_legendary
3400998742	图纸：恶魔之肌	Plan: Demon's Skin	plans	61	plans,plans_legendary
3400998743	图纸：贤者之难	Plan: Sage's Plight	plans	61	plans,plans_legendary
3400998744	图纸：神圣守御	Plan: Hallowed Defenders	plans	61	plans,plans_legendary
2867621313	图纸：敏捷之御法者护手	Plan: Archon Gauntlets of Dexterity	plans	63	plans,plans_bound
2867627051	图纸：智力之御法者护手	Plan: Archon Gauntlets of Intelligence	plans	63	plans,plans_bound
2867638137	图纸：力量之御法者护手	Plan: Archon Gauntlets of Strength	plans	63	plans,plans_bound
2867641043	图纸：体能之御法者护手	Plan: Archon Gauntlets of Vitality	plans	63	plans,plans_bound
1194993962	图纸：敏捷之御法者肩甲	Plan: Archon Spaulders of Dexterity	plans	63	plans,plans_bound
1194999700	图纸：智力之御法者肩甲	Plan: Archon Spaulders of Intelligence	plans	63	plans,plans_bound
1195010786	图纸：力量之御法者肩甲	Plan: Archon Spaulders of Strength	plans	63	plans,plans_bound
1195013692	图纸：体能之御法者肩甲	Plan: Archon Spaulders of Vitality	plans	63	plans,plans_bound
3225748648	图纸：敏捷之御法者护甲	Plan: Archon Armor of Dexterity	plans	63	plans,plans_bound
3225754386	图纸：智力之御法者护甲	Plan: Archon Armor of Intelligence	plans	63	plans,plans_bound
3225765472	图纸：力量之御法者护甲	Plan: Archon Armor of Strength	plans	63	plans,plans_bound
3225768378	图纸：体能之御法者护甲	Plan: Archon Armor of Vitality	plans	63	plans,plans_bound
2638939379	图纸：敏捷之刀刺手环	Plan: Razorspikes of Dexterity	plans	63	plans,plans_bound
2638945117	图纸：智力之刀刺手环	Plan: Razorspikes of Intelligence	plans	63	plans,plans_bound
2638956203	图纸：力量之刀刺手环	Plan: Razorspikes of Strength	plans	63	plans,plans_bound
2638959109	图纸：体能之刀刺手环	Plan: Razorspikes of Vitality	plans	63	plans,plans_bound
2110595705	设计图：敏捷护符	Design: Amulet of Dexterity	plans	63	plans,plans_bound
2110601443	设计图：智力护符	Design: Amulet of Intelligence	plans	63	plans,plans_bound
2110612529	设计图：力量护符	Design: Amulet of Strength	plans	63	plans,plans_bound
2110615435	设计图：体能护符	Design: Amulet of Vitality	plans	63	plans,plans_bound
1754475188	ShrineGlobe_Fortune	ShrineGlobe_Fortune	-	1	-
750709043	ShrineGlobe_Blessed	ShrineGlobe_Blessed	-	1	-
1126841672	ShrineGlobe_Frenzied	ShrineGlobe_Frenzied	-	1	-
3511009144	ShrineGlobe_Enlightened	ShrineGlobe_Enlightened	-	1	-
2304343126	PowerGlobe	PowerGlobe	powerglobe	1	powerglobe
2887090822	PowerGlobe_NoFlippy	PowerGlobe_NoFlippy	-	1	-
468192851	战宠卷轴	Scroll of Companion	-	5	-
140227858	碎片	Shard	-	60	-
1331402556	大块碎片	Greater Shard	-	60	-
2596831068	秘境钥石碎片	Rift Keystone Fragment	riftkeystone	1	riftkeystone
2835237830	大秘境钥石	Greater Rift Keystone	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086536	试炼钥石	Keystone of Trials	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086537	1级大秘境钥石	Greater Rift Keystone Rank 1	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086538	2级大秘境钥石	Greater Rift Keystone Rank 2	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086539	3级大秘境钥石	Greater Rift Keystone Rank 3	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086540	4级大秘境钥石	Greater Rift Keystone Rank 4	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086541	5级大秘境钥石	Greater Rift Keystone Rank 5	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086542	6级大秘境钥石	Greater Rift Keystone Rank 6	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086543	7级大秘境钥石	Greater Rift Keystone Rank 7	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086544	8级大秘境钥石	Greater Rift Keystone Rank 8	riftkeystone	1	greaterriftkeystone,riftkeystone
1955086545	9级大秘境钥石	Greater Rift Keystone Rank 9	riftkeystone	1	greaterriftkeystone,riftkeystone
93346329	10级大秘境钥石	Greater Rift Keystone Rank 10	riftkeystone	1	greaterriftkeystone,riftkeystone
93346330	11级大秘境钥石	Greater Rift Keystone Rank 11	riftkeystone	1	greaterriftkeystone,riftkeystone
93346331	12级大秘境钥石	Greater Rift Keystone Rank 12	riftkeystone	1	greaterriftkeystone,riftkeystone
93346332	13级大秘境钥石	Greater Rift Keystone Rank 13	riftkeystone	1	greaterriftkeystone,riftkeystone
93346333	14级大秘境钥石	Greater Rift Keystone Rank 14	riftkeystone	1	greaterriftkeystone,riftkeystone
93346334	15级大秘境钥石	Greater Rift Keystone Rank 15	riftkeystone	1	greaterriftkeystone,riftkeystone
93346335	16级大秘境钥石	Greater Rift Keystone Rank 16	riftkeystone	1	greaterriftkeystone,riftkeystone
93346336	17级大秘境钥石	Greater Rift Keystone Rank 17	riftkeystone	1	greaterriftkeystone,riftkeystone
93346337	18级大秘境钥石	Greater Rift Keystone Rank 18	riftkeystone	1	greaterriftkeystone,riftkeystone
93346338	19级大秘境钥石	Greater Rift Keystone Rank 19	riftkeystone	1	greaterriftkeystone,riftkeystone
93346362	20级大秘境钥石	Greater Rift Keystone Rank 20	riftkeystone	1	greaterriftkeystone,riftkeystone
93346363	21级大秘境钥石	Greater Rift Keystone Rank 21	riftkeystone	1	greaterriftkeystone,riftkeystone
93346364	22级大秘境钥石	Greater Rift Keystone Rank 22	riftkeystone	1	greaterriftkeystone,riftkeystone
93346365	23级大秘境钥石	Greater Rift Keystone Rank 23	riftkeystone	1	greaterriftkeystone,riftkeystone
93346366	24级大秘境钥石	Greater Rift Keystone Rank 24	riftkeystone	1	greaterriftkeystone,riftkeystone
93346367	25级大秘境钥石	Greater Rift Keystone Rank 25	riftkeystone	1	greaterriftkeystone,riftkeystone
93346368	26级大秘境钥石	Greater Rift Keystone Rank 26	riftkeystone	1	greaterriftkeystone,riftkeystone
93346369	27级大秘境钥石	Greater Rift Keystone Rank 27	riftkeystone	1	greaterriftkeystone,riftkeystone
93346370	28级大秘境钥石	Greater Rift Keystone Rank 28	riftkeystone	1	greaterriftkeystone,riftkeystone
93346371	29级大秘境钥石	Greater Rift Keystone Rank 29	riftkeystone	1	greaterriftkeystone,riftkeystone
93346395	30级大秘境钥石	Greater Rift Keystone Rank 30	riftkeystone	1	greaterriftkeystone,riftkeystone
93346396	31级大秘境钥石	Greater Rift Keystone Rank 31	riftkeystone	1	greaterriftkeystone,riftkeystone
93346397	32级大秘境钥石	Greater Rift Keystone Rank 32	riftkeystone	1	greaterriftkeystone,riftkeystone
93346398	33级大秘境钥石	Greater Rift Keystone Rank 33	riftkeystone	1	greaterriftkeystone,riftkeystone
93346399	34级大秘境钥石	Greater Rift Keystone Rank 34	riftkeystone	1	greaterriftkeystone,riftkeystone
93346400	35级大秘境钥石	Greater Rift Keystone Rank 35	riftkeystone	1	greaterriftkeystone,riftkeystone
93346401	36级大秘境钥石	Greater Rift Keystone Rank 36	riftkeystone	1	greaterriftkeystone,riftkeystone
93346402	37级大秘境钥石	Greater Rift Keystone Rank 37	riftkeystone	1	greaterriftkeystone,riftkeystone
93346403	38级大秘境钥石	Greater Rift Keystone Rank 38	riftkeystone	1	greaterriftkeystone,riftkeystone
93346404	39级大秘境钥石	Greater Rift Keystone Rank 39	riftkeystone	1	greaterriftkeystone,riftkeystone
93346428	40级大秘境钥石	Greater Rift Keystone Rank 40	riftkeystone	1	greaterriftkeystone,riftkeystone
93346429	41级大秘境钥石	Greater Rift Keystone Rank 41	riftkeystone	1	greaterriftkeystone,riftkeystone
93346430	42级大秘境钥石	Greater Rift Keystone Rank 42	riftkeystone	1	greaterriftkeystone,riftkeystone
93346431	43级大秘境钥石	Greater Rift Keystone Rank 43	riftkeystone	1	greaterriftkeystone,riftkeystone
93346432	44级大秘境钥石	Greater Rift Keystone Rank 44	riftkeystone	1	greaterriftkeystone,riftkeystone
93346433	45级大秘境钥石	Greater Rift Keystone Rank 45	riftkeystone	1	greaterriftkeystone,riftkeystone
93346434	46级大秘境钥石	Greater Rift Keystone Rank 46	riftkeystone	1	greaterriftkeystone,riftkeystone
93346435	47级大秘境钥石	Greater Rift Keystone Rank 47	riftkeystone	1	greaterriftkeystone,riftkeystone
93346436	48级大秘境钥石	Greater Rift Keystone Rank 48	riftkeystone	1	greaterriftkeystone,riftkeystone
93346437	49级大秘境钥石	Greater Rift Keystone Rank 49	riftkeystone	1	greaterriftkeystone,riftkeystone
93346461	50级大秘境钥石	Greater Rift Keystone Rank 50	riftkeystone	1	greaterriftkeystone,riftkeystone
93346462	51级大秘境钥石	Greater Rift Keystone Rank 51	riftkeystone	1	greaterriftkeystone,riftkeystone
93346463	52级大秘境钥石	Greater Rift Keystone Rank 52	riftkeystone	1	greaterriftkeystone,riftkeystone
93346464	53级大秘境钥石	Greater Rift Keystone Rank 53	riftkeystone	1	greaterriftkeystone,riftkeystone
93346465	54级大秘境钥石	Greater Rift Keystone Rank 54	riftkeystone	1	greaterriftkeystone,riftkeystone
93346466	55级大秘境钥石	Greater Rift Keystone Rank 55	riftkeystone	1	greaterriftkeystone,riftkeystone
93346467	56级大秘境钥石	Greater Rift Keystone Rank 56	riftkeystone	1	greaterriftkeystone,riftkeystone
93346468	57级大秘境钥石	Greater Rift Keystone Rank 57	riftkeystone	1	greaterriftkeystone,riftkeystone
93346469	58级大秘境钥石	Greater Rift Keystone Rank 58	riftkeystone	1	greaterriftkeystone,riftkeystone
93346470	59级大秘境钥石	Greater Rift Keystone Rank 59	riftkeystone	1	greaterriftkeystone,riftkeystone
93346494	60级大秘境钥石	Greater Rift Keystone Rank 60	riftkeystone	1	greaterriftkeystone,riftkeystone
93346495	61级大秘境钥石	Greater Rift Keystone Rank 61	riftkeystone	1	greaterriftkeystone,riftkeystone
93346496	62级大秘境钥石	Greater Rift Keystone Rank 62	riftkeystone	1	greaterriftkeystone,riftkeystone
93346497	63级大秘境钥石	Greater Rift Keystone Rank 63	riftkeystone	1	greaterriftkeystone,riftkeystone
93346498	64级大秘境钥石	Greater Rift Keystone Rank 64	riftkeystone	1	greaterriftkeystone,riftkeystone
93346499	65级大秘境钥石	Greater Rift Keystone Rank 65	riftkeystone	1	greaterriftkeystone,riftkeystone
93346500	66级大秘境钥石	Greater Rift Keystone Rank 66	riftkeystone	1	greaterriftkeystone,riftkeystone
93346501	67级大秘境钥石	Greater Rift Keystone Rank 67	riftkeystone	1	greaterriftkeystone,riftkeystone
93346502	68级大秘境钥石	Greater Rift Keystone Rank 68	riftkeystone	1	greaterriftkeystone,riftkeystone
93346503	69级大秘境钥石	Greater Rift Keystone Rank 69	riftkeystone	1	greaterriftkeystone,riftkeystone
93346527	70级大秘境钥石	Greater Rift Keystone Rank 70	riftkeystone	1	greaterriftkeystone,riftkeystone
93346528	71级大秘境钥石	Greater Rift Keystone Rank 71	riftkeystone	1	greaterriftkeystone,riftkeystone
93346529	72级大秘境钥石	Greater Rift Keystone Rank 72	riftkeystone	1	greaterriftkeystone,riftkeystone
93346530	73级大秘境钥石	Greater Rift Keystone Rank 73	riftkeystone	1	greaterriftkeystone,riftkeystone
93346531	74级大秘境钥石	Greater Rift Keystone Rank 74	riftkeystone	1	greaterriftkeystone,riftkeystone
93346532	75级大秘境钥石	Greater Rift Keystone Rank 75	riftkeystone	1	greaterriftkeystone,riftkeystone
93346533	76级大秘境钥石	Greater Rift Keystone Rank 76	riftkeystone	1	greaterriftkeystone,riftkeystone
93346534	77级大秘境钥石	Greater Rift Keystone Rank 77	riftkeystone	1	greaterriftkeystone,riftkeystone
93346535	78级大秘境钥石	Greater Rift Keystone Rank 78	riftkeystone	1	greaterriftkeystone,riftkeystone
93346536	79级大秘境钥石	Greater Rift Keystone Rank 79	riftkeystone	1	greaterriftkeystone,riftkeystone
93346560	80级大秘境钥石	Greater Rift Keystone Rank 80	riftkeystone	1	greaterriftkeystone,riftkeystone
93346561	81级大秘境钥石	Greater Rift Keystone Rank 81	riftkeystone	1	greaterriftkeystone,riftkeystone
93346562	82级大秘境钥石	Greater Rift Keystone Rank 82	riftkeystone	1	greaterriftkeystone,riftkeystone
93346563	83级大秘境钥石	Greater Rift Keystone Rank 83	riftkeystone	1	greaterriftkeystone,riftkeystone
93346564	84级大秘境钥石	Greater Rift Keystone Rank 84	riftkeystone	1	greaterriftkeystone,riftkeystone
93346565	85级大秘境钥石	Greater Rift Keystone Rank 85	riftkeystone	1	greaterriftkeystone,riftkeystone
93346566	86级大秘境钥石	Greater Rift Keystone Rank 86	riftkeystone	1	greaterriftkeystone,riftkeystone
93346567	87级大秘境钥石	Greater Rift Keystone Rank 87	riftkeystone	1	greaterriftkeystone,riftkeystone
93346568	88级大秘境钥石	Greater Rift Keystone Rank 88	riftkeystone	1	greaterriftkeystone,riftkeystone
93346569	89级大秘境钥石	Greater Rift Keystone Rank 89	riftkeystone	1	greaterriftkeystone,riftkeystone
93346593	90级大秘境钥石	Greater Rift Keystone Rank 90	riftkeystone	1	greaterriftkeystone,riftkeystone
93346594	91级大秘境钥石	Greater Rift Keystone Rank 91	riftkeystone	1	greaterriftkeystone,riftkeystone
93346595	92级大秘境钥石	Greater Rift Keystone Rank 92	riftkeystone	1	greaterriftkeystone,riftkeystone
93346596	93级大秘境钥石	Greater Rift Keystone Rank 93	riftkeystone	1	greaterriftkeystone,riftkeystone
93346597	94级大秘境钥石	Greater Rift Keystone Rank 94	riftkeystone	1	greaterriftkeystone,riftkeystone
93346598	95级大秘境钥石	Greater Rift Keystone Rank 95	riftkeystone	1	greaterriftkeystone,riftkeystone
93346599	96级大秘境钥石	Greater Rift Keystone Rank 96	riftkeystone	1	greaterriftkeystone,riftkeystone
93346600	97级大秘境钥石	Greater Rift Keystone Rank 97	riftkeystone	1	greaterriftkeystone,riftkeystone
93346601	98级大秘境钥石	Greater Rift Keystone Rank 98	riftkeystone	1	greaterriftkeystone,riftkeystone
93346602	99级大秘境钥石	Greater Rift Keystone Rank 99	riftkeystone	1	greaterriftkeystone,riftkeystone
3080428905	100级大秘境钥石	Greater Rift Keystone Rank 100	riftkeystone	1	greaterriftkeystone,riftkeystone
4198861296	神秘卷轴	Scroll of Mysteries	bountyscroll	1	bountyscroll
1608362283	P2_WizardSet_Scroll_Test	P2_WizardSet_Scroll_Test	-	1	
3390318555	Debug Transmog Plan	Debug Transmog Plan	-	1	-
1549850923	死亡甲胄	Arma Mortis	plans	1	plans,plans_legendary
1549850924	异端甲胄	Arma Haereticorum	plans	1	plans,plans_legendary
1549850925	守护者之面	Guardian Facade	plans	1	plans,plans_legendary
2571513151	征服者的传说卷一	Legends of the Conqueror Volume 1	plans	1	plans,plans_legendary
3045899847	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045899848	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045899849	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045935784	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045935785	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045935786	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045971721	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045971722	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3045971723	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3046007658	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3046007659	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3046007660	黑德里格的礼物	Haedrig's Gift	horadriccache	70	horadriccache
3333550884	PTR好运包	PTR Bag of Fortune	horadriccache	70	horadriccache
3239164554	白金币	Platinum	-	1	
1927699898	白金币	Platinum	-	1	
2603730171	血岩碎片	Blood Shard	devilshand	1	devilshand
2719312434	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2719312435	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2719312436	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2719312437	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2719312438	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
1749838250	赫拉迪姆大宝匣	Greater Horadric Cache	horadriccache	1	horadriccache,horadriccache_greater
1574352095	HoradricCacheBonusAct	HoradricCacheBonusAct	horadriccache	1	horadriccache,horadriccache_greater
645785169	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
646971090	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
648157011	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
649342932	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
650528853	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
3090182890	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
86683563	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
1378151532	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2669619501	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
3961087470	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
3376113566	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
372614239	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
1664082208	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2955550177	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
4247018146	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
739397179	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
408167196	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
76937213	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
4040674526	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
3709444543	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
1802516147	赫拉迪姆大宝匣	Greater Horadric Cache	horadriccache	1	horadriccache,horadriccache_greater
3032036424	HoradricCacheBonusActTorment	HoradricCacheBonusActTorment	horadriccache	1	horadriccache,horadriccache_greater
2925270477	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2925270478	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2925270479	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
2925270480	赫拉迪姆宝匣	Horadric Cache	horadriccache	1	horadriccache
